,MOVIES,YEAR,GENRE,RATING,ONE-LINE,STARS,VOTES,RunTime,Gross
5277,The Crystal Calls - Making the Dark Crystal: Age of Resistance,(2019),"
Documentary            ",7.6,"
The Crystal Calls: Making The Dark Crystal: Age of Resistance takes viewers behind the scenes of a new world with unprecedented access, revealing the vision, artistry and talent required to bring an entirely handcrafted universe to life.","
    Director:
Randall Lobb
|
    Stars:
Taron Egerton,
Stephen Christy,
Natalie Dormer,
Jeffrey Addiss
",493,82.0,
9208, Resident Evil: Infinite Darkness,(2021– ),"
Animation, Action, Horror            ",6.7,"
Now at an NGO in Penamstan, Claire discovers signs reminiscent of Raccoon City. Leon makes his way to the White House, unaware that it's under attack.","
    Director:
Eiichirô Hasumi
|
    Stars:
Nick Apostolides,
Bill Butts,
Ray Chase,
Kellen Goff
",632,26.0,
5081,Standup and Away! with Brian Regan,(2018– ),"
Comedy            ",5.8,"
Bryan Regan blends his trademark observational stand-up with short sketches and a bit of audience interaction in this hybrid comedy series.","

    Stars:
Brian Regan,
Beth Triffon,
Eddie Alfano,
Lynn Andrews
",370,24.0,
7572, The Big Show Show,(2020),"
Comedy            ",6.9,"
JJ struggles to recognize that she's smart; Mandy runs for president; the Big Show fights his fear of mascots; Cassy bonds with Lola -- maybe too much.","
    Director:
Bob Koherr
|
    Stars:
Paul Wight,
Allison Munn,
Reylynn Caster,
Lily Brooks O'Briant
",113,27.0,
794,Hummingbird,(I) (2013),"
Action, Crime, Drama            ",6.2,"
A damaged ex-special forces soldier navigating London's criminal underworld seizes an opportunity to assume another man's identity.","
    Director:
Steven Knight
|
    Stars:
Jason Statham,
Agata Buzek,
Vicky McClure,
Benedict Wong
","68,546",100.0,$0.03M
144,Jumanji: Welcome to the Jungle,(2017),"
Action, Adventure, Comedy            ",6.9,"
Four teenagers are sucked into a magical video game, and the only way they can escape is to work together to finish the game.","
    Director:
Jake Kasdan
|
    Stars:
Dwayne Johnson,
Karen Gillan,
Kevin Hart,
Jack Black
","337,900",119.0,$404.52M
5283,ReMastered: Massacre at the Stadium,(2019 TV Movie),"
Documentary, Drama            ",7.3,"
This documentary questions who killed Victor Jara, Chilean musician and activist who died during the dictatorship in his country.","
    Directors:
B.J. Perlmutt,
Bent-Jorgen Perlmutt
|
    Stars:
Víctor Jara,
Joan Jara,
Pascale Bonnefoy,
Joyce Horman
",677,64.0,
7395, Tiny Pretty Things,(2020– ),"
Drama, Mystery, Thriller            ",6.9,"
A music video audition promises a big break for a lucky few. Shane and Bette flirt with new love interests, but June has a traumatic encounter.","
    Director:
Samir Rehem
|
    Stars:
Brennan Clost,
Barton Cowperthwaite,
Damon J. Gillespie,
Kylie Jefferson
",136,,
5211,E-Team,(2014),"
Documentary, War            ",7.1,"
When atrocities are committed in countries held hostage by ruthless dictators, Human Rights Watch sends in the E-Team (Emergencies Team), a collection of fiercely intelligent individuals ...                See full summary »
","
    Directors:
Katy Chevigny,
Ross Kauffman
|
    Stars:
Anna Neistat,
Ole Solvang,
Peter Bouckaert,
Fred Abrahams
",828,88.0,
7820, Las chicas del cable,(2017–2020),"
Drama            ",7.9,"
Add a Plot
","
    Director:
Gustavo Ron
|
    Stars:
Blanca Suárez,
Yon González,
Ana Fernández,
Nadia de Santiago
",66,,
6100,One Piece: Entering into the Grand Line,(TV Movie),,,"
Add a Plot
","
",,,
1162,Damnation,(2017–2018),"
Crime, Drama, Western            ",7.7,"
An epic saga about the secret history of the 1930s American heartland, centering on the mythic conflict and bloody struggle between big money and the downtrodden.","

    Stars:
Logan Marshall-Green,
Killian Scott,
Sarah Jones,
Chasten Harmon
","7,430",60.0,
596,Brand New Cherry Flavor,(2021),"
Drama, Horror, Mystery            ",,"
Lisa Nova, an aspiring film director in the sun-drenched but seamy world of 1990 Los Angeles, embarks on a mind-altering journey of supernatural revenge that gets nightmarishly out of control.","

    Stars:
Rosa Salazar,
Mark Acheson,
Daniel Doheny,
Catherine Keener
",,,
9699, Last Chance U: Basketball,(2021– ),"
Documentary, Sport            ",7.8,"
Add a Plot
","
    Directors:
Adam Leibowitz,
Daniel George McDonald,
Greg Whiteley
",68,,
3809,Castle & Castle,(2018– ),"
Drama            ",8.6,"
A drama series set in a law firm, Castle and Castle, in Lagos, Nigeria. Castle and Castle struggles to stay afloat whilst the couple leading it, Remi and Tega Castle, pursue different cases based on what they think is best for the company.","

    Stars:
Dakore Akande,
Blossom Chukwujekwu,
Jude Chukwuka,
Daniel Etim Effiong
",76,,
4776,Horror Story,(I) (2013),"
Horror            ",4.2,"
Seven youngsters decide to spend a night in an abandoned haunted hotel. What they mistook as merely rumors, dawns on them to be the truth as they realize they are not alone inside.","
    Director:
Ayush Raina
|
    Stars:
Karan Kundra,
Nishant Malkani,
Hasan Zaidi,
Ravish Desai
","1,774",91.0,
1973,BNA,(2020),"
Animation, Action, Fantasy            ",7.2,"
In the 21st century, where the existence of humanoid animals that have been living in the darkness for centuries have been revealed to the world. One day, Michiru, who was a normal ...                See full summary »
","

    Stars:
Sumire Morohoshi,
Yoshimasa Hosoya,
Gara Takashima,
Ben Diskin
","1,893",23.0,
6644, Avatar: The Last Airbender,(2005–2008),"
Animation, Action, Adventure            ",8.4,"
Posing as a regular kid, Aang goes to a Fire Nation school and sees what's missing from their lives. Zuko visits his uncle in prison.","
    Director:
Joaquim Dos Santos
|
    Stars:
Zach Tyler,
Mae Whitman,
Jack De Sena,
Michaela Jill Murphy
","2,946",25.0,
4205,Ingress: The Animation,(2018–2019),"
Animation, Action, Sci-Fi            ",6.6,"
Ingress (or Ingress: The Animation) is a 2018 Japanese anime television series based on Niantic's augmented reality mobile game of the same name. The story follows special police ...                See full summary »
","

    Stars:
Laura Bailey,
Jalen K. Cassell,
Crispin Freeman,
Kellen Goff
",475,24.0,
457,He's All That,(2021),"
Comedy, Romance            ",,"
A teenage girl sets out to give a nebbish classmate the ultimate high school makeover. An updated remake of the 1999 film, 'She's All That'.","
    Director:
Mark Waters
|
    Stars:
Rachael Leigh Cook,
Tanner Buchanan,
Madison Pettis,
Addison Rae
",,,
8659, Meerkat Manor,(2005–2008),"
Documentary            ",9.4,"
The Whiskers stray onto Commando territory, where they are taught a lesson by the feared enemy, Nikita. Seacrest then stays behind for lessons of another kind!","

    Star:
Stockard Channing
",5,23.0,
8426, Avatar: The Last Airbender,(2005–2008),"
Animation, Action, Adventure            ",9.0,"
Trying to prove that she can trust him, Zuko helps Katara track down the man who killed her mother.","
    Director:
Joaquim Dos Santos
|
    Stars:
Zach Tyler,
Mae Whitman,
Jack De Sena,
Michaela Jill Murphy
","3,056",24.0,
3728,Captive,(2016– ),"
Documentary            ",6.9,"
Documentary series that depicts hostage negotiations, the stories are told by the victims themselves.","

    Stars:
Camilla Carr,
Paul Chandler,
Eami Hacham,
Mike Hensley
",649,60.0,
2520,Gireumjin Mello,(2018),"
Comedy, Romance            ",7.5,"
Set at a small Chinese restaurant, ""Wok of Love"" follows Seo Poong's attempt at survival, food and love.","

    Stars:
Jun-Ho Lee,
Jang Hyuk,
Ryeowon Jung,
Im Won-hee
",657,35.0,
7452, Behind Her Eyes,(2021),"
Drama, Mystery, Thriller            ",7.2,"
A peek inside David and Adele's private life--and a look at Rob's dream journal--leaves Louise with more questions than answers.","
    Director:
Erik Richter Strand
|
    Stars:
Simona Brown,
Eve Hewson,
Tom Bateman,
Robert Aramayo
",975,49.0,
5301,Russell Brand: Re:Birth,(2018 TV Special),"
Comedy            ",6.6,"
Russell Brand gets loquacious in London as he ruminates on the state of the world and marvels over how his life changed the moment he became a father.","
    Director:
Chris Howe
|
    Star:
Russell Brand
","1,115",63.0,
4901,Fool Me Once,,"
Thriller            ",,"
A widowed mom is disturbed by an image of her late husband captured on her toddler's nanny cam.","

    Star:
Julia Roberts
",,,
6661, The Letter for the King,(2020– ),"
Action, Adventure, Family            ",7.0,"
With the Red Riders and Novices hot on his trail, Tiuri makes his way to Mistrinaut, where the mayor's daughter takes a keen interest in his mission.","
    Director:
Alex Holmes
|
    Stars:
Amir Wilson,
Ruby Ashbourne Serkis,
Thaddea Graham,
Islam Bouakkaz
",240,51.0,
878,Vikings: Valhalla,,"
Action, Adventure, Drama            ",,"
Follow-up series to 'Vikings' set 100 years afterward and centering on the adventures of Leif Erikson, Freydis, Harald Hardrada and the Norman King William the Conqueror.","

    Stars:
Laura Berlin,
Sam Corlett,
Bradley Freegard,
Frida Gustavsson
",,,
9174, The A List,(2018– ),"
Crime, Drama, Mystery            ",8.2,"
Mia, Petal and Harry officially start their journey with a new ally. In isolation, Midge makes a surprising connection. Amber keeps everyone guessing.","
    Director:
Neil J. Wilkinson
|
    Stars:
Lisa Ambalavanar,
Ellie Duckles,
Rosie Dwyer,
Savannah Baker
",30,28.0,
9549, The Drew Barrymore Show,(2020– ),"
Talk-Show            ",,"
Barb and Star Go to Vista Del Mar (2021) stars Kristen Wiig, Jamie Dornan and Annie Mumolo will stop by to be chat. And Drew will kicks-off design week with an experts helping at-home ...                See full summary »
","
    Director:
Adam Heydt
|
    Stars:
Drew Barrymore,
Ross Mathews,
Kristen Wiig,
Jamie Dornan
",,44.0,
8782, Ju-on: Origins,(2020),"
Drama, Horror, Mystery            ",6.7,"
Things change for Kiyomi and her attackers after the incident at the abandoned house. Tetsuya's psychic mother reaches out to Haruka.","
    Director:
Shô Miyake
|
    Stars:
Yoshiyoshi Arakawa,
Yuina Kuroshima,
Ririka,
Koki Osamura
",314,30.0,
2951,Let's Eat,(2013– ),"
Comedy, Romance            ",7.7,"
Four single people: happily divorced paralegal Lee Soo-kyung (Lee Soo-kyung), mysterious gourmand Goo Dae-young (Yoon Doo-joon), design student and former rich girl Yoon Jin-yi (Yoon So-hee...                See full summary »
","

    Stars:
Doo-Joon Yoon,
Kim Hee-won,
Jee-Young Kim,
Hyeon-jin Seo
",540,50.0,
1177,Young Wallander,(2020– ),"
Crime, Drama, Mystery            ",6.8,"
Follow recently graduated police officer Kurt Wallander as he investigates his first case.","

    Stars:
Adam Pålsson,
Yasen Atour,
Leanne Best,
Richard Dillane
","7,280",,
921,The Sleepover,(2020),"
Action, Adventure, Comedy            ",5.6,"
When two siblings discover their seemingly normal mom is a former thief in witness protection who has been forced to pull one last job, they team up to rescue her over the course of an action-packed night.","
    Director:
Trish Sie
|
    Stars:
Sadie Stanley,
Maxwell Simkins,
Cree Cicchino,
Lucas Jaye
","9,040",100.0,
4754,Follow Me,(VI) (2018),"
Documentary            ",5.1,"
After hearing that some people get paid $5000 for posting a picture on Instagram, broke and out of work director, Asri Bendacha sets out on a journey to become a social media influencer and...                See full summary »
","
    Director:
Asri Bendacha
",250,80.0,
7352, The Movies That Made Us,(2019– ),"
Documentary            ",8.1,"
This box office titan took action movies to the next level, decked out with a relatable hero, a humorous rewrite and a well-played ""yippee-ki-yay.""","
    Director:
Brian Volk-Weiss
|
    Stars:
Donald Ian Black,
Stephen Thorp,
Jeb Stuart,
Beau Marks
",457,46.0,
5063,Hong quan yu yong chun,(1974),"
Action, Drama            ",6.9,"
When the ruling dynasty in China sends soldiers to destroy the Shaolin Temple, students use their martial arts to defend the school.","
    Director:
Cheh Chang
|
    Stars:
Sheng Fu,
Kuan-Chun Chi,
Yi Ling Chen,
Chia-Hui Liu
",382,106.0,
3898,Peter and the Farm,(2016),"
Documentary            ",7.1,"
A documentary on Peter Dunning, the proprietor of Mile Hill Farm in Vermont who has isolated himself away from his family and often suggests to the filmmakers to make his own suicide a narrative device.","
    Director:
Tony Stone
|
    Star:
Peter Dunning
",713,91.0,$0.02M
7473, Hero Mask,(2018–2019),"
Animation, Action, Crime            ",6.6,"
James hands Connor over to Wyatt. In custody, Connor maintains his silence until Anna asks to question him herself.","
    Director:
Hiroyasu Aoki
|
    Stars:
Greg Chun,
Kayli Mills,
Landon McDonald,
Cam Clarke
",9,24.0,
7050, Fuller House,(2016–2020),"
Comedy, Family            ",8.6,"
DJ and Steph help Fernando with his re-proposal to Kimmy sending Kimmy to the Emergency Room and Jimmy loses the engagement ring. A surprise happens.","
    Director:
Richard Correll
|
    Stars:
Candace Cameron Bure,
Jodie Sweetin,
Andrea Barber,
Michael Campion
",241,,
4423,Great Men Academy,(2019),"
Comedy, Fantasy, Romance            ",7.6,"
An ordinary girl named LOVE helps saving an injured unicorn and is granted a wish in return. She asks for a true love, hopefully from VIER, the 2 times Great Men Academy's greatest. Instead...                See full summary »
","

    Stars:
Teeradon Supapunpinyo,
Kritsanapoom Pibulsonggram,
Paris Intarakomalyasut,
Jackrin Kungwankiatichai
",76,60.0,
2014,La Doña,(2016– ),"
Drama, Romance            ",6.8,"
Worlds collide and lives shatter when Altagracia, a powerful and elegant businesswoman, plots a twisted revenge while falling in love.","

    Stars:
Aracely Arámbula,
José María Galeano,
Andrea Martí,
Leo Deluglio
",553,45.0,
7436, Valeria,(2020– ),"
Comedy, Drama, Romance            ",7.4,"
Add a Plot
","
    Director:
Inma Torrente
|
    Stars:
Diana Gómez,
Silma López,
Paula Malia,
Teresa Riott
",72,,
7502, Mighty Little Bheem,(2019– ),"
Animation, Short, Adventure            ",,"
Add a Plot
","
    Directors:
Rajiv Chilaka,
Krishna Mohan Chintapatla
",,,
9320, Las mágicas historias de Plim Plim,(2011–2016),"
Animation, Comedy, Family            ",,"
Add a Plot
","
    Directors:
Mikhail Plata,
Michael Fuer,
Mejo Joseph,
Normandy Vamos,
Hubert Zapalowicz
|
    Stars:
Tian Brass,
Kerr Logan,
Emilio A. Villarino
",,,
7914, Explained,(2018– ),"
Documentary            ",8.2,"
The planet's current rate of meat consumption is unprecedented -- and becoming unsustainable. In the future, will meat alternatives be the answer?","

    Stars:
Vincent Kartheiser,
Paul Rozin,
Isha Datar,
Melanie Joy
",267,,
4232,Backfire,(II) (2017),"
Crime, Drama            ",3.5,"
After a botched robbery escalates to homicide, a north Philly gun runner has to escape or outsmart the south Philly Italian mob as they close in for vengeance.","
    Director:
Dave Patten
|
    Stars:
Black Deniro,
Jowharah Jones,
Byron Squally Vinson,
Dominic Costa
",423,94.0,
3520,You Don't Know Me,,"
Drama            ",,"
A young man, who stands accused of murder. The evidence is overwhelming. But at his trial, this man tells an extraordinary story.","

    Stars:
Samuel Adewunmi,
Bukky Bakray,
Michael Balogun,
Duayne Boachie
",,,
9378, Surviving Death,(2021– ),"
Documentary, Reality-TV            ",6.7,"
Can consciousness survive a body's demise? An investigator records eerie sounds at a historic spot, and a doctor discusses encounters with the dying.","
    Directors:
Ricki Stern,
Jesse Sweet
",105,53.0,
5112,Super Giant Robot Brothers,(2022– ),"
Animation, Action, Adventure            ",,"
Two giant robots discover they are brothers while fighting against intergalactic evil to defend Earth.","
",,,
4834,Il principe abusivo,(2013),"
Comedy            ",5.4,"
A princess has to pretend to be in love with a rude and ignorant boy to gain approval from her subjects.","
    Director:
Alessandro Siani
|
    Stars:
Alessandro Siani,
Christian De Sica,
Sarah Felberbaum,
Serena Autieri
","1,619",97.0,
5068,The Howling,,"
Horror            ",,"
A reboot of the 1981 horror film 'The Howling'.","
    Director:
Andy Muschietti
",,,
5600,Vai Anitta,(2018–2020),"
Documentary, Reality-TV            ",5.5,"
Go behind the scenes with Brazilian superstar Anitta as the singer reveals how she's consolidating her international career.","

    Stars:
Anitta,
Paulo Pimenta,
Sam Shahidi,
Arielle Macedo
",432,30.0,
472,Kôdo giasu - Hangyaku no rurûshu: Code Geass - Lelouch of the Rebellion,(2006–2012),"
Animation, Action, Drama            ",8.7,"
After being given a mysterious power to control others, an outcast prince becomes the masked leader of the rebellion against an all powerful empire","

    Stars:
Jun Fukuyama,
Johnny Yong Bosch,
Yuri Lowenthal,
Takahiro Sakurai
","55,979",24.0,
3036,King Jack,(2015),"
Adventure, Drama            ",7.0,"
An underprivileged teenager bonds with his young cousin while facing off against a vicious bully.","
    Director:
Felix Thompson
|
    Stars:
Charlie Plummer,
Cory Nichols,
Christian Madsen,
Danny Flaherty
","3,119",81.0,
324,Tropic Thunder,(2008),"
Action, Comedy, War            ",7.0,"
Through a series of freak occurrences, a group of actors shooting a big-budget war movie are forced to become the soldiers they are portraying.","
    Director:
Ben Stiller
|
    Stars:
Ben Stiller,
Jack Black,
Robert Downey Jr.,
Jeff Kahn
","391,033",107.0,$110.52M
3768,Royalteen,(2022),"
Drama, Romance            ",,"
Follows prince Karl Johan and newcomer Lena, who have feelings for each other but are aware that their relationship might put them in an impossible situation, while he has to carry a nation on his shoulders, she carries lies on hers.","
    Directors:
Per-Olav Sørensen,
Emilie Beck
|
    Stars:
Veslemøy Mørkrid,
Elli Rhiannon Müller Osborne,
Ines Høysæter Asserson,
Amalie Sporsheim
",,,
3664,Maska,(2020),"
Comedy, Drama, Romance            ",5.8,"
Determined to make it in showbiz, an aspiring young actor considers turning his back on the beloved Irani café run by his family for generations.","
    Director:
Neeraj Udhwani
|
    Stars:
Prit Kamani,
Manisha Koirala,
Shirley Setia,
Javed Jaffrey
","1,340",111.0,
3859,Hâ luô shàonû: Girl's Revenge,(2020),"
Drama            ",5.6,"
Bullying. Humiliation. An ugly truth. She's standing up for her friend. But her retaliatory quest is about to unravel. After a sex video subjects her friend to mockery and bullying, a ...                See full summary »
","
    Director:
Weica Wang
|
    Stars:
Yi-Ruei Chen,
Teng-Hung Hsia,
Moon Lee,
Chu-Ping Liu
",153,81.0,
9154, Clark,,"
Action, Crime, Drama            ",,"
Add a Plot
","

    Stars:
Bill Skarsgård,
Alicia Agneson,
Vilhelm Blomgren,
Gediminas Vilaniskis
",,,
592,Barbarians,(2020– ),"
Action, Adventure, Drama            ",7.2,"
The famous battle of the Teutoburg Forest, in which Germanic warriors united by a strong woman, halted the northward advance of the Roman Empire in AD 9.","

    Stars:
Laurence Rupp,
Jeanne Goursaud,
David Schütter,
Bernhard Schütz
","20,051",280.0,
9369, Gojira shingyura pointo,(2021– ),"
Animation, Action, Adventure            ",7.5,"
Back at Ashihara's mansion, Yun and Haberu attempt to decipher the professor's research using Jet Jaguar. In India, Lina takes Mei to meet with BB.","
    Directors:
Geisei Morita,
Takuma Suzuki,
Atsushi Takahashi
|
    Star:
Cristina Valenzuela
",50,,
7520, Inside Bill's Brain: Decoding Bill Gates,(2019),"
Documentary            ",8.0,"
The man, myth and legend of tech and philanthropy - founder of Microsoft and co-founder of the Bill and Melinda Gates Foundation - reflects on his trailblazing work with computer software, ...                See full summary »
","
",481,,
3823,Ludo,(2015),"
Fantasy, Horror, Thriller            ",2.8,"
Needing a secluded place for a late-night tryst, two couples stow away in a mall after hours, but are quickly ensnared in a gruesome and deadly game.","
    Directors:
Qaushiq Mukherjee,
Nikon
|
    Stars:
Kamalika Banerjee,
Joyraj Bhattacharya,
Soumendra Bhattacharya,
Ananya Biswas
",769,90.0,
3576,How to Ruin Christmas: The Wedding,(2020– ),"
Comedy, Drama            ",6.2,"
Prodigal daughter Tumi goes home for the holidays and manages to ruin her sister's wedding plans. Now she must make things right before it's too late.","

    Stars:
Busise Lurayi,
Thando Thabethe,
Yonda Thomas,
Nambitha Ben-Mazwi
",326,,
2334,History of Swear Words,(2021– ),"
Documentary, Comedy            ",6.4,"
An education in expletives: the history lesson you didn’t know you needed hosted by Nicolas Cage. A loud and proudly profane series that explores the origins, pop culture-usage, science and cultural impact of curse words.","

    Stars:
Nikki Glaser,
London Hughes,
Elvis Mitchell,
Melissa Mohr
","4,167",124.0,
3743,Together with Me,(2017),"
Comedy, Drama, Family            ",8.0,"
This story takes place before the events of Bad Romance The Series. It is focused on Korn and Knock and how they met and all the obstacles they had to go through before they officially became a couple.","

    Stars:
Pimnitchakun Bumrungkit,
Max Nattapol Diloknawarit,
Tul Pakorn Thanasrivanitchai,
Janistar Prompadungcheep
",380,50.0,
6875, She-Ra and the Princesses of Power,(2018–2020),"
Animation, Action, Adventure            ",7.9,"
Catra, Entrapta and Scorpia head to the Northern Reach for First Ones tech. The squad follows with Sea Hawk, who's having relationship problems.","
    Director:
Lianne Hughes
|
    Stars:
Aimee Carrero,
Karen Fukuhara,
AJ Michalka,
Marcus Scribner
",962,24.0,
4368,Untold: Breaking Point,(2021),"
Documentary, Sport            ",,"
Add a Plot
","
    Directors:
Chapman Way,
Maclain Way
|
    Star:
Mardy Fish
",,68.0,
9375, Surviving Death,(2021– ),"
Documentary, Reality-TV            ",4.8,"
Poised between life and death, mediums promise a chance to commune with the departed. Can seekers cultivate that ability and find solace and healing?","
    Director:
Ricki Stern
",174,57.0,
6158,Jochem Myjer: Yeee-haa,(2006 TV Special),"
Comedy            ",7.9,"
The curly master of imitations is back and charged and plays the 'Trivial pursuit of his life' in inimitable pace.","
    Directors:
Joep Krijnen,
Jos Thie
|
    Star:
Jochem Myjer
",140,71.0,
780,The Loud House,(2021),"
Animation, Adventure, Comedy            ",,"
With his parents and all 10 sisters in tow, Lincoln Loud heads to Scotland and learns that royalty runs in the family in this global musical journey.","
    Director:
Dave Needham
|
    Stars:
David Tennant,
Grey Griffin,
Michelle Gomez,
Billy Boyd
",,83.0,
9176, Las mágicas historias de Plim Plim,(2011–2016),"
Animation, Comedy, Family            ",,"
Add a Plot
","
    Directors:
Mikhail Plata,
Michael Fuer,
Mejo Joseph,
Normandy Vamos,
Hubert Zapalowicz
|
    Stars:
Tian Brass,
Kerr Logan,
Natalia Rosminati,
Emilio A. Villarino
",,,
5442,Monty Python's Flying Circus: Live at Aspen,(1998 TV Special),"
Documentary, Comedy            ",7.9,"
This reunion show features the five surviving members of Monty Python, with Graham Chapman's ashes in attendance. The Pythons look back at their work and receive an American Film Industry ...                See full summary »
","
    Director:
Paul Miller
|
    Stars:
Robert Klein,
John Cleese,
Terry Gilliam,
Eric Idle
","1,054",58.0,
800,Gake no ue no Ponyo,(2008),"
Animation, Adventure, Comedy            ",7.7,"
A five-year-old boy develops a relationship with Ponyo, a young goldfish princess who longs to become a human after falling in love with him.","
    Director:
Hayao Miyazaki
|
    Stars:
Cate Blanchett,
Matt Damon,
Liam Neeson,
Tomoko Yamaguchi
","131,204",101.0,$15.09M
5265,Chasing Cameron,(2016– ),"
Reality-TV            ",3.7,"
The series centers around Cameron Dallas, a ""social media influencer"",best known for his Vine videos. The half-hour episodes show Cameron, and Magcon members' road to stardom. Co-stars tour members and Dallas' immediate family members.","

    Stars:
Trey Schafer,
Lee Westwick,
Aaron Carpenter,
Cameron Dallas
",490,31.0,
8960, Challenger: The Final Flight,(2020),"
Documentary, History            ",7.7,"
To revive public interest, NASA chooses teacher Christa McAuliffe to be the first civilian on the Shuttle. Issues with the solid rocket boosters linger.","
    Directors:
Daniel Junge,
Steven Leckart
|
    Stars:
Frederick D. Gregory,
John Zarrella,
Richard H. Truly,
Steve Nesbitt
",294,42.0,
7062, Final Space,(2018– ),"
Animation, Action, Adventure            ",8.0,"
When Mooncake is mysteriously taken from the Crimson Light, the crew must find him in the nether reaches of space. Meanwhile, Tribore rebuilds the resistance.","
    Directors:
Ben Bjelajac,
Anne Walker Farrell
|
    Stars:
Fred Armisen,
Ashly Burch,
Ron Funches,
Tom Kenny
",662,21.0,
2070,Jenni Rivera: Mariposa de Barrio,(2017– ),"
Drama, Musical            ",7.3,"
The inspiring and poignant story will follow in the footsteps of Jenni Rivera towards a dream of fame; An autobiographical journey from birth, based on her book ""Unbreakable"", as well as ...                See full summary »
","

    Stars:
Gabriel Porras,
Rosalinda Rodríguez,
Angélica Celaya,
Adrian Carvajal
",211,45.0,
6845, Mighty Little Bheem,(2019– ),"
Animation, Short, Adventure            ",,"
Add a Plot
","
    Directors:
Rajiv Chilaka,
Krishna Mohan Chintapatla
",,,
6068,Lucas Lauriente: Todo lo que sería,(2018 TV Special),"
Comedy            ",7.0,"
Lucas Lauriente tell us how he met the greatest showman from Argentina, the legendary Hernán Caire. Also talks about how the experience of a parachute jump made him think in his male crush Maluma and Ricky Martin.","
    Directors:
Raúl Campos,
Jan Suter
|
    Star:
Lucas Lauriente
",102,,
8239, One Piece,,"
Action, Adventure, Fantasy            ",,"
Add a Plot
","
",,,
2398,The Incredible Jessica James,(2017),"
Comedy            ",6.5,"
An aspiring playwright in New York strikes up a friendship with a guy while on the rebound from a break-up.","
    Director:
Jim Strouse
|
    Stars:
Jessica Williams,
Chris O'Dowd,
LaKeith Stanfield,
Noël Wells
","6,808",85.0,
2699,Prooi,(2016),"
Comedy, Horror, Thriller            ",5.2,"
A zoo veterinarian gets caught up in a grisly adventure as she finds herself leading the city-wide hunt for a monstrous lion terrorizing the Dutch capital of Amsterdam.","
    Director:
Dick Maas
|
    Stars:
Julian Looman,
Mark Frost,
Abbey Hoes,
Mike Libanon
","2,118",108.0,
7969, Explained,(2018– ),"
Documentary            ",7.5,"
Explained looks at diamonds and how they have come to mean everything from a status symbol to a sparkling sign of everlasting love. Why do diamonds have the meaning that they do? Why are ...                See full summary »
","

    Stars:
Cleo Constantine Abram,
Karen Smit,
Paul Zimnisky,
Rebecca Foerster
",242,,
3179,Bad Boy Billionaires: India,(2020– ),"
Documentary, Biography, Crime            ",8.0,"
This investigative docuseries explores the greed, fraud and corruption that built up - and ultimately brought down - India's most infamous tycoons.","

    Star:
Aayush Ailawadi
","2,687",59.0,
530,Dirk Gently's Holistic Detective Agency,(2016–2017),"
Action, Adventure, Comedy            ",8.2,"
Holistic detective Dirk Gently investigates cases involving the supernatural.","

    Stars:
Samuel Barnett,
Elijah Wood,
Hannah Marks,
Jade Eshete
","45,519",60.0,
5286,Patton Oswalt: Annihilation,(2017 TV Special),"
Comedy            ",7.2,"
Patton Oswalt, despite a personal tragedy, produces his best standup yet. Focusing on the tribulations of the Trump era and life after the loss of a loved one, Oswalt continues his journey to contribute joy to the world.","
    Director:
Bobcat Goldthwait
|
    Star:
Patton Oswalt
","2,231",66.0,
936,Calibre,(2018),"
Drama, Thriller            ",6.8,"
A shocking deed turned their weekend trip into a nightmare. Now their only hope is to swallow their paranoia and act normal.","
    Director:
Matt Palmer
|
    Stars:
Jack Lowden,
Martin McCann,
Tony Curran,
Ian Pirie
","24,891",101.0,
9119, Vikings: Valhalla,,"
Action, Adventure, Drama            ",,"
Add a Plot
","

    Stars:
Laura Berlin,
Sam Corlett,
Alan Devine,
Bradley Freegard
",,,
6221,Fabrizio Copano: Solo pienso en mi,(2017 TV Special),"
Comedy            ",4.8,"
Add a Plot
","
    Directors:
Francisco Schultz,
Rodrigo Toro Solovera
|
    Star:
Fabrizio Copano
",32,,
1332,The Windsors,(2016– ),"
Comedy            ",7.1,"
Comedy soap opera re-imagining the lives of the British Royal Family as you have never seen them before.","

    Stars:
Celeste Dring,
Louise Ford,
Hugh Skinner,
Ellie White
","2,383",30.0,
4357,League of Legends Origins,(2019),"
Documentary            ",6.5,"
In League of Legends Origins, Academy Award nominated Director, Leslie Iwerks explores the history of the community that has made League of Legends one of the most-played PC game in history...                See full summary »
","
    Director:
Leslie Iwerks
|
    Stars:
Nick Allen,
Imane 'Pokimane' Anys,
David Banks,
Brandon Beck
",898,77.0,
5575,Ataúd Blanco: El Juego Diabólico,(2016),"
Action, Horror, Thriller            ",4.1,"
Virginia will do the impossible in order to rescue her little daughter who has been abducted. After an accident, she has the chance to live one day more to save her. On her path, she will find out that there are worst things than death.","
    Director:
Daniel de la Vega
|
    Stars:
Julieta Cardinali,
Eleonora Wexler,
Rafael Ferro,
Damián Dreizik
",781,75.0,
4006,Target,(II) (2018),"
Comedy, Thriller            ",4.0,"
Nine people are forced to play a lethal game in which only one of them can survive after they become trapped in an empty building.","
    Director:
Raditya Dika
|
    Stars:
Raditya Dika,
Cinta Laura Kiehl,
Samuel Rizal,
Abdur Arsyad
",443,93.0,
