,MOVIES,YEAR,GENRE,RATING,ONE-LINE,STARS,VOTES,RunTime,Gross
7695, Unnatural Selection,(2019– ),"
Documentary            ",7.1,"
New gene therapies may change the lives of Jackson, Nick and Tristan. But on this risky frontier, nothing is guaranteed, and the price can be steep.","
    Directors:
Joe Egender,
Leeor Kaufman
|
    Stars:
Jackson Kennedy,
Dirk Higgins,
Mary Ann Higgins,
Jeffrey Marrazzo
",85,64.0,
219,The Old Guard,(2020),"
Action, Adventure, Fantasy            ",6.7,"
A covert team of immortal mercenaries is suddenly exposed and must now fight to keep their identity a secret just as an unexpected new member is discovered.","
    Director:
Gina Prince-Bythewood
|
    Stars:
Charlize Theron,
KiKi Layne,
Matthias Schoenaerts,
Marwan Kenzari
","141,605",125.0,
9521, Sex Education,(2019– ),"
Comedy, Drama            ",,"
Add a Plot
","

    Stars:
Chinenye Ezeudu,
Dua Saleh
",,,
2656,7 Prisioneiros,(2021),"
Drama            ",,"
To provide a better life for his family, 18-year-old Mateus accepts a job in a junkyard São Paulo, where he and a few other boys become trapped in the dangerous world of human trafficking.","
    Director:
Alexandre Moratto
|
    Stars:
Rodrigo Santoro,
Christian Malheiros,
Lucas Oranmian
",,90.0,
9953," Love, Death & Robots",(2019– ),"
Animation, Short, Comedy            ",7.4,"
On Christmas Eve, a young girl and her little brother lie awake. When a jingle of bells announces Saint Nick's arrival they sneak downstairs hoping to catch a glimpse of the mythical gift-giver - but find something unexpected.","
    Director:
Elliot Dear
|
    Stars:
Divi Mittal,
Sami Amber,
Fred Tatasciore,
Brynley North
","6,163",7.0,
4650,Untitled Taika Waititi/Netflix Roald Dahl Project,,"
Animation            ",,"
Animated series based on the world and characters of Roald Dahl's 'Charlie and the Chocolate Factory.'","
",,,
1025,Sick Note,(2017–2018),"
Comedy, Crime            ",6.8,"
When Daniel Glass is misdiagnosed with a fatal disease he begins to notice how everyone around him treats him better, so he decides to keep pretending that he really is sick. This leads to more lies, and, eventually, crimes.","

    Stars:
Rupert Grint,
Nick Frost,
Pippa Bennett-Warner,
Marama Corlett
","6,468",30.0,
1199,Monty Python's Flying Circus,(1969–1974),"
Comedy            ",8.8,"
The original surreal sketch comedy showcase for the Monty Python troupe.","

    Stars:
Graham Chapman,
John Cleese,
Terry Gilliam,
Eric Idle
","69,552",30.0,
8523, Sky Rojo,(2021– ),"
Action, Adventure, Crime            ",6.6,"
An injured Wendy contemplates seeking revenge on Christian as he desperately searches for Moisés. Coral makes a life or death decision regarding Romeo.","
    Director:
David Victori
|
    Stars:
Verónica Sánchez,
Miguel Ángel Silvestre,
Asier Etxeandia,
Lali Espósito
",109,,
432,Into the Badlands,(2015–2019),"
Action, Adventure, Drama            ",8.0,"
A mighty warrior and a young boy search for enlightenment in a ruthless territory controlled by feudal barons.","

    Stars:
Daniel Wu,
Orla Brady,
Emily Beecham,
Aramis Knight
","43,147",42.0,
1910,I Am a Killer,(2018–2020),"
Documentary, Crime            ",7.4,"
Follows Death Row inmates, who tell the story of how they ended up there.","

    Stars:
Swaylee Loughnane,
Reece Putinas,
David Galea,
Deandra Buchanan
","3,524",52.0,
561,The Kissing Booth 3,(2021),"
Comedy, Romance            ",,"
It's the summer before Elle Evans is set to head off to college, and she has a big decision to make.","
    Director:
Vince Marcello
|
    Stars:
Joey King,
Joel Courtney,
Jacob Elordi,
Molly Ringwald
",,112.0,
9949, Élite,(2018– ),"
Crime, Drama, Thriller            ",,"
Add a Plot
","

    Stars:
Georgina Amorós,
Carla Díaz,
Martina Cariddi,
Manu Ríos
",,,
5602,The Magic School Bus Rides Again: The Frizz Connection,(2020),"
Animation, Short, Adventure            ",5.0,"
A lightning separates the Magic School Bus into three pieces, scattering the class across the globe with different versions of Ms. Frizzle aboard each bus.","
    Director:
Richard Weston
|
    Stars:
Kate McKinnon,
Roman Lutterotti,
Mikaela Blake,
Gabby Clarke
",31,44.0,
5397,On the Real,(2016– ),"
Comedy            ",8.3,"
On the real is a unique format combining pseudo reality-come-drama that incorporates running commentary by all cast members. This edgy series follows the lives of 5 young Nigerian reality ...                See full summary »
","

    Stars:
Ada Afoluwake Ogunkeye,
Chy Nwakanma,
David Jones David,
Sandra Eze
",23,,
6346,Strongland,(2018– ),,7.0,"
Add a Plot
","
",20,,
6660, The Kominsky Method,(2018–2021),"
Comedy, Drama            ",8.1,"
Interactions with two women have Sandy contemplating his changing libido. Norman tries to reconcile with both Phoebe and Madelyn.","
    Director:
Beth McCarthy-Miller
|
    Stars:
Michael Douglas,
Alan Arkin,
Sarah Baker,
Nancy Travis
",680,25.0,
3402,Fate/Extra Last Encore,(2018),"
Animation, Action, Fantasy            ",5.4,"
Waking up in a strange virtual world with no recollection of the past, Hakuno finds himself forced to fight for survival in a war he does not understand for a prize beyond value; the ...                See full summary »
","

    Stars:
Atsushi Abe,
Christine Marie Cabanos,
Jessica Gee-George,
Chris Hackney
",664,24.0,
9347, Alice in Borderland,(2020– ),"
Action, Fantasy, Mystery            ",7.4,"
Arisu is overwhelmed with guilt and ready to give up, but Usagi urges him to keep going. next up is a game of endurance in an underground highway.","
    Director:
Shinsuke Sato
|
    Stars:
Kento Yamazaki,
Tao Tsuchiya,
Keita Machida,
Yûki Morinaga
",754,47.0,
8023, Astronomy Club,(2019),"
Comedy            ",6.7,"
Add a Plot
","
    Directors:
J.J. Adler,
Ryan Anthony Martin,
Daniel Powell
|
    Stars:
Jonathan Braylock,
Ray Cordova,
James III,
Terrance Kendrick
",28,,
9010, Glória,(2021– ),"
Drama, History, Thriller            ",,"
Add a Plot
","
    Director:
Tiago Guedes
|
    Stars:
Matt Rippy,
João Arrais,
Adriano Carvalho,
Laura Frederico
",,,
6044,The Rain: The End of an Era,(2020),"
Documentary, Short            ",,"
The final season of The Rain feels like the end of an era. Lucas Lynggaard Tønnesen, Alba August, Mikkel Boe Følsgaard and the rest of the cast reflect on their formative years on set and ...                See full summary »
","
    Director:
Michael Sandager
|
    Stars:
Lucas Lynggaard Tønnesen,
Alba August,
Mikkel Boe Følsgaard,
Sonny Lindberg
",,26.0,
1256,È stata la mano di Dio,(2021),"
Drama            ",,"
Plot unknown. Set in Naples and said to be a very personal film.","
    Director:
Paolo Sorrentino
|
    Stars:
Filippo Scotti,
Toni Servillo,
Teresa Saponangelo,
Marlon Joubert
",,130.0,
9527, Lupin,(2021– ),"
Action, Crime, Drama            ",8.2,"
In a scheme to usurp all schemes, Assane and Benjamin recruit and disguise a clever accomplice in order to bring Hubert to justice.","
    Director:
Hugo Gélin
|
    Stars:
Omar Sy,
Ludivine Sagnier,
Clotilde Hesme,
Hervé Pierre
","1,277",50.0,
3426,Tukabseu,(2017–2018),"
Comedy, Fantasy, Romance            ",7.2,"
Cha Dong-Tak is a detective in pursuit of justice. A swindler's spirit takes possession of his body. The detective and swindler's spirit cooperate to solve cases. The detective falls in love with a reporter.","

    Stars:
Jo Jung-Suk,
Oh Eui-Sik,
Hyeri Lee,
Kim Seon-Ho
",335,,
2477,My Perfect Romance,(2018 TV Movie),"
Romance            ",4.7,"
Newly appointed CEO of Robinson Tech, Wes Robinson, is looking for new ideas to boost the company's sales. Vivian Blair, a program developer, shares a dating algorithm she has been working ...                See full summary »
","
    Director:
Justin G. Dyck
|
    Stars:
Lauren Holly,
Morgan Fairchild,
Jodie Sweetin,
Christopher Russell
","2,737",91.0,
5158,Kyra Kyralina,(2014),"
Drama            ",5.9,"
In the atmosphere of Braila in the 1900s, a mysterious woman, together with her mom, is selling her charms.","
    Director:
Dan Pita
|
    Stars:
Iulia Cirstea,
Dana Borteanu,
József Bíró,
Csaba Ciugulitu
",115,99.0,
3114,Cougar Hunting,(2011),"
Comedy, Romance            ",3.7,"
Tells the tale of three buddies in their 20's whose love-lives are in shambles. They go to Aspen to pursue the booming trend of dating cougars: hot older women who prey on hot young guys.","
    Director:
Robin Blazak
|
    Stars:
Matt Prokop,
Randy Wayne,
Jareb Dauplaise,
Jillian Murray
","1,103",102.0,
8397, She,(2020– ),"
Crime, Drama            ",7.2,"
Police officer Bhumi goes undercover as a prostitute to bust a drug cartel leader, but when the operation goes awry, she makes an unexpected discovery.","
    Directors:
Arif Ali,
Avinash Das
|
    Stars:
Aditi Sudhir Pohankar,
Vijay Varma,
Vishwas Kini,
Paritosh Sand
",73,33.0,
5544,Making Unorthodox,(2020),"
Short, Documentary            ",6.7,"
Add a Plot
","
    Director:
Marlene Melchior
|
    Stars:
Silke Fischer,
Harvey Friedman,
Shira Haas,
Alexa Karolinski
",157,21.0,
1720,Toc Toc,(2017),"
Comedy            ",6.8,"
The adventures and misadventures of a group of patients with OCD appointed at the same time.","
    Director:
Vicente Villanueva
|
    Stars:
Paco León,
Alexandra Jiménez,
Rossy de Palma,
Nuria Herrero
","16,228",90.0,
3197,Beef,,"
Comedy, Drama            ",,"
Two people who let a road rage incident burrow into their minds and slowly consume their every thought and action.","

    Stars:
Steven Yeun,
Ali Wong
",,,
482,Fruits Basket,(2019–2021),"
Animation, Comedy, Drama            ",8.6,"
After Tohru is taken in by the Soma family, she learns that twelve family members transform involuntarily into animals of the Chinese zodiac and helps them deal with the emotional pain caused by the transformations.","

    Stars:
Manaka Iwami,
Laura Bailey,
Nobunaga Shimazaki,
Eric Vale
","3,549",24.0,
7694, Unnatural Selection,(2019– ),"
Documentary            ",7.6,"
Gene-editing technologies promise to eliminate diseases, and biohackers push for access while scientists grapple with formidable ethical questions.","
    Directors:
Joe Egender,
Leeor Kaufman
|
    Stars:
David Ishee,
Jennifer Doudna,
Kevin Esvelt,
Preston Estep III
",113,70.0,
728,The Dragon Prince,(2018– ),"
Animation, Adventure, Drama            ",8.4,"
Two human princes forge an unlikely bond with the elfin assassin sent to kill them, embarking on an epic quest to bring peace to their warring lands.","

    Stars:
Paula Burrows,
Jack De Sena,
Sasha Rojen,
Jason Simpson
","18,512",26.0,
5077,Cirque du Soleil: Luna Petunia,(2016–2017),"
Animation, Family, Fantasy            ",6.3,"
Luna Petunia is a new animated Netflix original series for preschool kids developed by Saban Brands and Cirque du Soleil Média. Inspired by the Cirque du Soleil brand of creativity and ...                See full summary »
","

    Stars:
Neil Crone,
Edward Glen,
Jonah Wineberg,
Ciara Alexys
",53,22.0,
4340,Love the Way U Lie,(2020),"
Comedy, Romance            ",5.8,"
With the help of a spunky, lonely-in-love psychic, a deceased wife tries to get her grieving husband to move on. In the process, sparks begin to fly.","
    Director:
RC Delos Reyes
|
    Stars:
Xian Lim,
Alex Gonzaga,
Kylie Verzosa,
Jeric Raval
",74,99.0,
4471,Voices of Fire,(2020– ),"
Music, Reality-TV            ",6.9,"
Pharrell Williams's hometown community leaders attempt to build one of the world's most inspiring gospel choirs.","

    Stars:
Keith Ball,
Shakara Monique,
Marcus Richardson,
Jordan Felisbret
",343,,
3496,Funny Boy,(2020),"
Drama            ",5.8,"
Explores Arjie's sexual awakening from a young boy to a teenager who falls in love with a male classmate, just as political tensions escalate between the Sinhalese and Tamils in the years leading up to the 1983 uprisings.","
    Director:
Deepa Mehta
|
    Stars:
Agam Darshi,
Seema Biswas,
Nimmi Harasgama,
Ali Kazmi
",785,109.0,
3559,Mucho Mucho Amor: The Legend of Walter Mercado,(2020),"
Documentary            ",7.3,"
Every day for decades, Walter Mercado — the iconic, gender non-conforming astrologer — mesmerized 120 million Latino viewers with his extravagance and positivity.","
    Directors:
Cristina Costantini,
Kareem Tabsch
|
    Stars:
Walter Mercado,
Willy Acosta,
Lin-Manuel Miranda,
Raul de Molina
","2,941",96.0,
8989, Get Organized with the Home Edit,(2020– ),"
Reality-TV            ",5.6,"
The team reimagines Khloé Kardashian's garage, creating organized zones. A vibrant event planner gets a bedroom to match her personality.","

    Stars:
Khloé Kardashian,
Clea Shearer,
Joanna Teplin
",33,,
139,Heist,(2021– ),"
Documentary, Crime, Mystery            ",6.8,"
Millions in stolen cash. Missing luxury bourbon. Watch ordinary people almost get away with these extraordinary heists in this true crime series.","

    Stars:
William Guirola,
Megan Barlow,
Scott Bender,
Jonny Carlson
",846,41.0,
9757, The Talk,(2010– ),"
Talk-Show            ",,"
Singer Mickey Guyton; actress Lorraine Toussaint (""The Equalizer"" and ""Concrete Cowboy"");","
    Director:
Joseph Carolei
|
    Stars:
Sheryl Underwood,
Carrie Ann Inaba,
Amanda Kloots,
Elaine Welteroth
",,38.0,
4528,Katherine Ryan: Glitter Room,(2019 TV Special),"
Comedy            ",6.8,"
Canadian comic Katherine Ryan's stand-up special packed with anecdotes, jokes, and a pertinent take on society.","
    Director:
Linda Mendoza
|
    Star:
Katherine Ryan
","1,647",65.0,
4908,Dark Power,(2013),"
Thriller            ",3.4,"
When the mayor of a crime-ridden city and his opponent are assassinated, two FBI agents join forces to investigate the murder and become the targets of a powerful criminal conspiracy.","
    Director:
John Milton Branton
|
    Stars:
Sean Patrick Flanery,
Kristanna Loken,
Chris Carmack,
Richard Gleason
",389,98.0,
3525,Incir Reçeli 2,(2014),"
Drama, Romance            ",6.0,"
After losing the woman he loves in the original Fig Jam, Metin (Halil Sezai Paracikoglu) finds himself seriously alone. His life is a repetitive round of singing at a bar and grieving for ...                See full summary »
","
    Director:
Aytaç Agirlar
|
    Stars:
Mert Akin Akcay,
Mehmet Selim Akgul,
Yusuf Bedirhan Arslan,
Onur Bilge
","4,056",103.0,
2791,The Battered Bastards of Baseball,(2014),"
Documentary, Sport            ",8.0,"
In 1973, Hollywood actor Bing Russell starts an independent minor league baseball team in Portland consisting of outcasts and misfits, and turns them into unlikely overnight success.","
    Directors:
Chapman Way,
Maclain Way
|
    Stars:
Lou Russell,
Kurt Russell,
Ken Wheeler,
Todd Field
","3,648",80.0,
9444, Son of Abish,(2014– ),"
Comedy, Talk-Show            ",,"
On this episode of Son of Abish, Abish wishes you a happy new year and then goes on to play some party games - without alcohol, but with great guests.","

    Stars:
Abish Mathew,
Tanmay Bhat,
Ahsaas Channa,
Abhyudaya Mohan
",,43.0,
4084,Meenakshi Sundareshwar,(2021),"
Comedy, Romance            ",,"
Two complete strangers decide to get married based on their surnames and later struggle with their long distance marriage.","
    Director:
Vivek Soni
|
    Stars:
Sanya Malhotra,
Abhimanyu Dasani,
Trishaan,
Ritika Shrotri
",,,
1445,The Open House,(2018),"
Horror, Thriller            ",3.2,"
A teenager and his mother find themselves besieged by threatening forces when they move into a new house.","
    Directors:
Matt Angel,
Suzanne Coote
|
    Stars:
Dylan Minnette,
Piercey Dalton,
Patricia Bethune,
Sharif Atkins
","32,382",94.0,
8929, Glitch Techs,(2020– ),"
Animation, Action, Adventure            ",9.1,"
Miko realizes that being a little weird can be awesome when she meets Ridley, a glitch modder with a mind-blowing lair filled with creative wonders.","
    Director:
Christofer Graham
|
    Stars:
Ashly Burch,
Zehra Fazal,
Ricardo Hurtado,
Scott Kreamer
",32,,
9291, Archive 81,,"
Drama, Horror, Sci-Fi            ",,"
Add a Plot
","
    Directors:
Rebecca Thomas,
James Wan
|
    Stars:
Evan Jonigkeit,
Dina Shihabi,
Matt McGorry,
Martin Donovan
",,60.0,
6116,GLOW Featurette,(2017 TV Movie),"
Comedy            ",,"
Add a Plot
","
",,,
4671,The Real Miyagi,(2015),"
Documentary, Action, Biography            ",7.1,"
The life of Fumio Demura, the greatest karate master of a generation.","
    Director:
Kevin Derek
|
    Stars:
John G. Avildsen,
Billy Blanks,
Lauro David Chartrand-DelValle,
Michael Chavez
",843,80.0,
3733,White Rabbit Project,(2016),"
Reality-TV            ",6.9,"
Scientists investigate unusual events from pop culture, science and history.","

    Stars:
Tory Belleci,
Kari Byron,
Grant Imahara,
Benjamin Cavanagh
","1,594",48.0,
5515,Crisis: Kôan Kidô Sôsatai Tokusô-han,(2017),"
Action            ",6.3,"
The Special Investigation Unit is a secret force of specialists in various fields. The unit is under the direct control of the head of the Tokyo Metropolitan Police Department Security ...                See full summary »
","

    Stars:
Shun Oguri,
Hidetoshi Nishijima,
Yuriko Ishida,
Hidekazu Mashima
",214,54.0,
7409, The 100,(2014–2020),"
Drama, Mystery, Sci-Fi            ",6.1,"
Clarke and her friends reckon with all that has happened only to find an unexpected threat looming.","
    Director:
Jessica Harmon
|
    Stars:
Eliza Taylor,
Marie Avgeropoulos,
Lindsey Morgan,
Richard Harmon
","2,203",42.0,
5506,Hide & Seek,(2010),"
Drama, Horror, Thriller            ",4.2,"
Five former friends are abducted and held in a locked mall by a person dressed as Santa Claus.","
    Director:
Shawn Arranha
|
    Stars:
Purab Kohli,
Arjan Bajwa,
Mrinalini Sharma,
Ayaz Khan
",230,105.0,
1700,Ala Vaikunthapurramuloo,(2020),"
Action, Comedy, Drama            ",7.3,"
Fate plays a vital role in connecting the life of Bantu, a son who seeks validation from his cold-hearted father with the life of Raj, whose millionaire father wishes that he was more assertive.","
    Director:
Trivikram Srinivas
|
    Stars:
Allu Arjun,
Pooja Hegde,
Tabu,
Jayaram
","10,091",163.0,$4.70M
9666, Q-Force,(2021– ),"
Animation, Action, Adventure            ",,"
Add a Plot
","
    Director:
Michael Schur
|
    Stars:
Gary Cole,
David Harbour,
Patti Harrison,
Sean Hayes
",,,
5476,Bangkok Breaking,(2021– ),"
Action, Crime, Drama            ",,"
Newly arrived in Bangkok, Wanchai joins the road rescue service and unravels a city-wide conspiracy with the help of a journalist.","

    Stars:
Sahajak Boonthanakit,
Suda Chuenban,
Daweerit Chullasapya,
Pavarit Mongkolpisit
",,,
3276,I Hear You,(I) (2019– ),"
Comedy, Romance            ",7.3,"
An aloof violin maker strikes up a relationship with a sweet girl next door after they are unexpectedly cast in a reality-dating show.","

    Stars:
Lusi Zhao,
Riley Wang,
Gratitude Dai,
Jiong Min Zhang
",454,,
7704, Queen Sono,(2020–2021),"
Action, Crime, Drama            ",6.9,"
In Queen's early days with the Special Operations Group, she and Shandu risk their lives protecting a corrupt deputy president.","
    Director:
Tebogo Malope
|
    Stars:
Pearl Thusi,
Vaneshran Arumugam,
Connie Chiume,
Vuyo Dabula
",50,,
4185,Izzy's Koala World,(2020– ),"
Documentary, Family            ",8.0,"
Follow 11-year-old Izzy and her veterinarian mother as they rescue koalas and form remarkable friendships with animals on their Australian island.","

    Stars:
Ali Bee,
Izzy Bee,
Tim Bee
",165,,
9377, Surviving Death,(2021– ),"
Documentary, Reality-TV            ",6.5,"
A bird, a dancing light or a caress: Signs and messages from the dead happen all the time, mediums say. So the grieving look for ways to communicate.","
    Directors:
Ricki Stern,
Jesse Sweet
",116,48.0,
8168, Black Lightning,(2017–2021),"
Action, Drama, Sci-Fi            ",7.8,"
Black Lightning and his team descend upon Markovia on a mission to rescue Lynn, who finds herself in even more trouble when she meets a metahuman on the Markovian side.","
    Director:
Salim Akil
|
    Stars:
Cress Williams,
China Anne McClain,
Nafessa Williams,
Christine Adams
",329,42.0,
3909,Million Dollar Beach House,(2020– ),"
Reality-TV            ",4.1,"
A bird’s eye view into the day-to-day life of the Hampton’s youngest and most exclusive group of real estate agents, documenting their private lives and posh coastline listings.","

    Stars:
Peggy Zabakolas,
Joel Roberts,
Neil St. Clair
",674,,
9505, Jurassic World: Camp Cretaceous,(2020– ),"
Animation, Action, Adventure            ",7.5,"
Brooklynn, Sammy and Yasmina team up to investigate strange noises in the park. Elsewhere, Darius and Kenji go exploring and witness a majestic sight.","
    Directors:
Shih Ming Tay,
Zesung Kang
|
    Stars:
Paul-Mikél Williams,
Kausar Mohammed,
Jenna Ortega,
Ryan Potter
",249,24.0,
952,The Social Dilemma,(2020),"
Documentary, Drama            ",7.6,"
Explores the dangerous human impact of social networking, with tech experts sounding the alarm on their own creations.","
    Director:
Jeff Orlowski
|
    Stars:
Tristan Harris,
Jeff Seibert,
Bailey Richardson,
Joe Toscano
","72,604",94.0,
8232, One Piece,,"
Action, Adventure, Fantasy            ",,"
A boy named Monkey D. Luffy embarks on a journey to attain the greatest treasure: the one piece. After the former pirate king's public execution 22 years ago, the world has entered a great pirate era, and Luffy aims to be at the top.","
",,41.0,
9136, Maid,(2021– ),"
Comedy, Drama            ",,"
Add a Plot
","
    Director:
John Wells
|
    Stars:
Billy Burke,
Nhi Do,
BJ Harrison,
Hilaria Larriva
",,,
6685, The Queen's Gambit,(2020),"
Drama            ",8.8,"
Suddenly plunged into a confusing new life in suburbia, teenage Beth studies her high school classmates and hatches a plan to enter a chess tournament.","
    Director:
Scott Frank
|
    Stars:
Anya Taylor-Joy,
Bill Camp,
Marielle Heller,
Moses Ingram
","8,832",65.0,
7556, Workin' Moms,(2017– ),"
Comedy            ",7.2,"
Frankie makes a bold move that Bianca might not be ready for. Lionel takes his daughter to work, and Kate clashes with Mike over a client.","
    Director:
Philip Sternberg
|
    Stars:
Catherine Reitman,
Dani Kind,
Juno Rinaldi,
Ryan Belleville
",79,,
6547, The Blue Planet,(2001),"
Documentary            ",8.6,"
The deep sea, which gets darker with increasing depth until no more sunlight penetrates at about a kilometer depth, and ever colder closer to the bottom of the ocean, covers most of the ...                See full summary »
","

    Stars:
David Attenborough,
Pierce Brosnan
",764,49.0,
1212,Earthquake Bird,(2019),"
Crime, Drama, Mystery            ",5.9,"
An enigmatic translator with a dark past is brought in for questioning after an ex-pat friend, who came between her and her photographer boyfriend, ends up missing and presumed dead.","
    Director:
Wash Westmoreland
|
    Stars:
Alicia Vikander,
Kiki Sukezane,
Kenichi Masuda,
Chiaki Kawamo
","13,305",107.0,
5939,The World's Oddest Animal Couples,(2016),"
Documentary            ",8.2,"
Hosted by Dr. Carin Bondar, this series explores the unique and extraordinary friendships that form in unlikely places. Bondar travels the globe in search of people and animals with astonishing connections.","

    Star:
Carin Bondar
",23,,
9345, Alice in Borderland,(2020– ),"
Action, Fantasy, Mystery            ",8.0,"
Leaving an injured Chota, Arisu and Karube head out to gain more experience. They come to a sprawling apartment block, where a deadly game of tag awaits.","
    Director:
Shinsuke Sato
|
    Stars:
Kento Yamazaki,
Tao Tsuchiya,
Keita Machida,
Yûki Morinaga
",848,47.0,
7605, Fate: The Winx Saga,(2021– ),"
Action, Adventure, Drama            ",7.4,"
A new day dawns as the students explore their powers - and feelings. Bloom and Stella team up for a mission. The Burned One's reign of terror evolves.","
    Director:
Lisa James Larsson
|
    Stars:
Abigail Cowen,
Hannah van der Westhuysen,
Precious Mustapha,
Eliot Salt
",935,48.0,
5876,D.L. Hughley: Contrarian,(2018 TV Special),"
Comedy            ",6.6,"
Hughley keeps his audience in hysterics as he tells it like it is about the hypocrisy of racism in America, being a man during the #MeToo movement, why cell phones are ruining relationships, and parents who don't follow warning signs.","
    Director:
Jay Chapman
|
    Star:
D.L. Hughley
",561,58.0,
7717, Lucifer,(2016–2021),"
Crime, Drama, Fantasy            ",8.9,"
Amenadiel helps Chloe investigate a nun's untimely demise. Meanwhile, Lucifer lends Dan a hand, and Linda reveals a painful part of her history.","
    Director:
Sam Hill
|
    Stars:
Tom Ellis,
Lauren German,
Kevin Alejandro,
D.B. Woodside
","3,232",55.0,
7295, The Umbrella Academy,(2019– ),"
Action, Adventure, Comedy            ",8.2,"
While Allison searches frantically for Ray, Vanya contends with a crisis at the farm. Meanwhile, Five, Diego and Lila crash a party at the Mexican Consulate.","
    Director:
Tom Verica
|
    Stars:
Elliot Page,
Tom Hopper,
David Castañeda,
Emmy Raver-Lampman
","2,984",49.0,
1082,Valley of the Dolls,(1967),"
Drama, Music, Romance            ",6.0,"
Film version of Jacqueline Susann's best-selling novel chronicling the rise and fall of three young women in show business.","
    Director:
Mark Robson
|
    Stars:
Barbara Parkins,
Patty Duke,
Paul Burke,
Sharon Tate
","7,900",123.0,$44.43M
1003,Super Dark Times,(2017),"
Crime, Drama, Horror            ",6.6,"
Teenagers Zach and Josh have been best friends their whole lives, but when a gruesome accident leads to a cover-up, the secret drives a wedge between them and propels them down a rabbit hole of escalating paranoia and violence.","
    Director:
Kevin Phillips
|
    Stars:
Owen Campbell,
Charlie Tahan,
Elizabeth Cappuccino,
Amy Hargreaves
","20,965",103.0,$0.03M
3319,Intersections,(2013),"
Action, Romance, Thriller            ",5.9,"
A couple on their honeymoon in Morocco survive a deadly car accident in the middle of the desert.","
    Director:
David Marconi
|
    Stars:
Frank Grillo,
Jaimie Alexander,
Roschdy Zem,
Marie-Josée Croze
","3,017",101.0,
8207, Baby,(2018–2020),"
Drama            ",7.6,"
As her new life begins to unravel, Ludo makes a desperate move. A TV interview puts Chiara in a difficult position. Damiano opens up to Aurora.","
    Director:
Letizia Lamartire
|
    Stars:
Benedetta Porcaroli,
Alice Pagani,
Riccardo Mandolini,
Chabeli Sastre
",83,39.0,
9415, Memorias de Idhún,(2020–2021),"
Animation, Action, Adventure            ",7.4,"
An epic duel, on the battlefield and in Victoria's heart, pits Jack and Kirtash against each other for Idhun's future.","
    Director:
Maite Ruiz de Austri
|
    Stars:
Itzan Escamilla,
Michelle Jenner,
Sergio Mur
",7,,
9056, Glória,(2021– ),"
Drama, History, Thriller            ",,"
Add a Plot
","
    Director:
Tiago Guedes
|
    Stars:
Matt Rippy,
Stewart Alexander,
João Arrais,
Miguel Nunes
",,,
3286,A Plastic Ocean,(2016),"
Documentary            ",8.0,"
Journalist Craig Leeson teams up with diver Tanya Streeter and an international team of scientists and researchers, and they travel to twenty locations around the world over the next four years to explore the fragile state of our oceans.","
    Director:
Craig Leeson
|
    Stars:
David Attenborough,
Sylvia Earle,
Ben Fogle,
Craig Leeson
","2,770",102.0,
4976,Sugar Coated,(2015),"
Documentary            ",7.5,"
How the food industry sugar-coated science, sweetened the food supply, and seduced a planet, one spoonful at a time.","
    Director:
Michèle Hozer
|
    Stars:
Gary Taubes,
Robert Lustig,
Craig Wilcox,
Alexis Gomez
",827,90.0,
9448, Anatomy of a Scandal,,"
Drama, Thriller            ",,"
Add a Plot
","

    Stars:
Jonathan Coy,
Josette Simon,
Violet Verigo
",,,
2214,Fake or Fortune?,(2010– ),"
Documentary            ",8.6,"
Journalist Fiona Bruce teams up with art expert Philip Mould to investigate mysteries behind paintings.","

    Stars:
Fiona Bruce,
Philip Mould,
Bendor Grosvenor,
Aviva Bernstock
",504,63.0,
9569, The Last Bus,,"
Adventure, Drama, Family            ",,"
Add a Plot
","
    Director:
Nour Wazzi
",,,
7104, Supergirl,(2015–2021),"
Action, Adventure, Drama            ",7.5,"
The subsequent complications from the Crisis leave Supergirl to face a chaotic threat.","
    Director:
Tawnia McKiernan
|
    Stars:
Melissa Benoist,
Chyler Leigh,
Katie McGrath,
Jesse Rath
","1,010",42.0,
2101,The Good Nurse,(2022),"
Crime, Drama, Mystery            ",,"
An infamous caregiver is implicated in the deaths of hundreds of hospital patients.","
    Director:
Tobias Lindholm
|
    Stars:
Jessica Chastain,
Eddie Redmayne,
Kim Dickens,
Noah Emmerich
",,,
9120, Vikings: Valhalla,,"
Action, Adventure, Drama            ",,"
Add a Plot
","

    Stars:
Laura Berlin,
Sam Corlett,
Alan Devine,
Bradley Freegard
",,,
1325,Queer Eye,(2018– ),"
Reality-TV            ",8.5,"
A new Fab Five set out to Atlanta to help some of the city's people refine their wardrobes, grooming, diet, cultural pursuits, and home décor.","

    Stars:
Bobby Berk,
Karamo Brown,
Tan France,
Antoni Porowski
","16,094",45.0,
968,Mercury Rising,(1998),"
Action, Crime, Drama            ",6.1,"
Shadowy elements in the NSA target a nine-year old autistic savant for death when he is able to decipher a top secret code.","
    Director:
Harold Becker
|
    Stars:
Bruce Willis,
Miko Hughes,
Alec Baldwin,
Chi McBride
","70,935",111.0,$32.94M
6326,The Ring of Fire,,"
Animation            ",,"
Add a Plot
","
",,,
6981, Unorthodox,(2020),"
Drama            ",8.3,"
Moishe brutally confronts Esty, sending her running to Leah for help. After Esty has her audition, she and Yanky have it out.","
    Director:
Maria Schrader
|
    Stars:
Shira Haas,
Amit Rahav,
Jeff Wilbusch,
Alex Reid
","1,377",54.0,
