,MOVIES,YEAR,GENRE,RATING,ONE-LINE,STARS,VOTES,RunTime,Gross
4742,The Figurine,(2009),"
Thriller            ",4.5,"
The synopsis of Figurine (Araromire) shows that it is a story of two buddies and a girl...all down on their luck have their lives changed when one of them discovers 'Araromire' a mysterious...                See full summary »
","
    Director:
Kunle Afolayan
| 
    Stars:
Wale Adebayo, 
Kate Adepegba, 
Kunle Afolayan, 
Funlola Aofiyebi
",205,120.0,
9408, Caïd,(2021– ),"
Action, Crime, Drama            ",7.2,"
Add a Plot
","
            
    Star:
Jean-Toussaint Bernard
",31,,
5979,La coppia dei campioni,(2016),"
Comedy            ",3.6,"
Two men must struggle to travel to Prague for Champions League Football Final match.","
    Director:
Giulio Base
| 
    Stars:
Massimo Boldi, 
Massimiliano Tortora, 
Anna Maria Barbera, 
Massimo Ceccherini
",267,88.0,
4300,Stuck Together,(2021),"
Comedy            ",,"
The streets of Paris are silent and empty. While many flee the capital, seven families experience lockdown in a building on the rue de l'Humanité. A café owner who reuses her pear alcohol ...                See full summary »
","
    Director:
Dany Boon
| 
    Stars:
Yvan Attal, 
Dany Boon, 
Liliane Rovère, 
François Damiens
",,,
5083,Dark Chocolate,(2016),"
Crime, Thriller            ",4.2,"
Inspired by a true event, the discovery of a charred corpse in the woods leads to a high-profile murder investigation.","
    Director:
Agnidev Chatterjee
| 
    Stars:
Mahima Chaudhry, 
Sudip Chatterjee, 
Riya Sen, 
Mumtaz Sorcar
",224,92.0,
408,Hell's Kitchen,(2005– ),"
Game-Show, Reality-TV            ",7.1,"
World renowned chef Gordon Ramsay puts aspiring young chefs through rigorous cooking challenges and dinner services at his restaurant in Hollywood, ""Hell's Kitchen"".","
            
    Stars:
Gordon Ramsay, 
Jean Philippe Susilovic, 
Scott Leibfried, 
Jason Thompson
","19,419",42.0,
9434, 3Below: Tales of Arcadia,(2018–2019),"
Animation, Action, Adventure            ",7.6,"
Trolls, humans, gnomes and aliens alike all manner of creatures stop to celebrate the new year. Because who doesn't love a good party?","
",5,1.0,
4541,Neurons to Nirvana,(2013),"
Documentary, History, News            ",7.7,"
A stylish, in depth look at the renaissance in psychedelic drug research in light of current scientific, medical and cultural knowledge.","
    Director:
Oliver Hockenhull
| 
    Stars:
William S. Burroughs, 
Wade Davis, 
Rick Doblin, 
Lesley Ewen
","1,212",85.0,
8335, Hyena,(2020– ),"
Drama, Romance            ",7.4,"
Add a Plot
","
    Director:
Tae You Chang
| 
    Stars:
Ju Ji-Hoon, 
Kim Hye-su, 
Lee Kyung-young, 
Jun Suk-ho
",14,,
4518,Death and Cremation,(2010),"
Drama, Horror, Thriller            ",5.7,"
In a typical American suburb filled with middle class morals, a lonely 59-year-old, Stan, contributes to society by offering cremation services from his basement. In fact, Stan murders ...                See full summary »
","
    Director:
Justin Steele
| 
    Stars:
Brad Dourif, 
Jeremy Sumpter, 
Scott Elrod, 
Debbon Ayer
",743,86.0,
9114, Vikings: Valhalla,,"
Action, Adventure, Drama            ",,"
Add a Plot
","
            
    Stars:
Laura Berlin, 
Kenneth M. Christensen, 
Sam Corlett, 
Bradley Freegard
",,,
1533,Hope Gap,(2019),"
Drama, Romance            ",6.7,"
A couple's visit with their son takes a dramatic turn when the father tells him he plans on leaving his mother.","
    Director:
William Nicholson
| 
    Stars:
Annette Bening, 
Bill Nighy, 
Josh O'Connor, 
Aiysha Hart
","4,085",100.0,
6467,Yoga Time,(2004–2009),"
Family            ",,"
Instructional Hatha yoga show teaching postures and breathing techniques for greater strength and flexibility and focusing the mind.","
            
    Star:
Marlon Braccia
",,28.0,
9129, The Drew Barrymore Show,(2020– ),"
Talk-Show            ",,"
Drew will interviews Glennon Doyle and Michelle Buteau, Drew and Christian Siriano will share COVID-19 safe Halloween costume ideas and then, Drew will digs into stress eating.","
            
    Stars:
Drew Barrymore, 
Glennon Doyle Melton, 
Michelle Buteau, 
Christian Siriano
",,44.0,
5746,Nerdcore Rising,(2008),"
Documentary, Music            ",6.7,"
Hilariously entertaining, NERDCORE RISING introduces a new wave of hip-hop to the world called ""Nerdcore"" where computer obsesses geeks bust rhymes about the hard knock life of nerdom. The ...                See full summary »
","
    Directors:
Negin Farsad, 
Kimmy Gatewood
| 
    Stars:
Damian Hess, 
Gaby Alter, 
Beefy, 
Jello Biafra
",412,85.0,
966,Cargo,(I) (2017),"
Drama, Horror, Sci-Fi            ",6.3,"
After an epidemic spreads all over Australia, a father searches for someone willing to protect his daughter.","
    Directors:
Ben Howling, 
Yolanda Ramke
| 
    Stars:
Simone Landers, 
Martin Freeman, 
Marlee Jane McPherson-Dobbins, 
Lily Anne McPherson-Dobbins
","39,943",105.0,
4410,The Awakening,(V) (2010),"
Horror, Thriller            ",2.6,"
A group of LA twenty-somethings are lured out of the city and out into the wilderness in search of a rave, a hot girl, and good times. Instead, they encounter an ancient evil; a demon ...                See full summary »
","
    Director:
Vince Rotonda
| 
    Stars:
Kevin Lowe, 
Luke Gannon, 
Brian Schaefer, 
Nancy McCrumb
",146,83.0,
5338,Know Your Enemy - Japan,(1945),"
Documentary, History, War            ",6.0,"
A comprehensive look at the war in the Pacific during World War II. Shot as a propaganda film by acclaimed Hollywood director Frank Capra","
    Directors:
Frank Capra, 
Joris Ivens
| 
    Stars:
John Beal, 
Howard Duff, 
Walter Huston, 
Knox Manning
",764,63.0,
2941,Cities of Last Things,(2018),"
Crime, Drama, Sci-Fi            ",6.2,"
This is a story about a common man who has extraordinary events in his mundane life. The film depicts the protagonist's turns of events in three eras, three seasons, three nights, in the same city, as told with reverse chronology.","
    Director:
Wi Ding Ho
| 
    Stars:
Jack Kao, 
Hong-Chi Lee, 
Louise Grinberg, 
Ning Ding
","1,432",106.0,
2094,Windfall,(2022),"
Drama, Thriller            ",,"
A young couple who arrive at their vacation home only to find it's being robbed.","
    Director:
Charlie McDowell
| 
    Stars:
Jesse Plemons, 
Lily Collins, 
Jason Segel, 
Omar Leyva
",,,
9995, Arcane,(2021– ),"
Animation, Action, Adventure            ",,"
Add a Plot
","
",,,
9276, Stay Close,,"
Crime, Drama, Mystery            ",,"
Add a Plot
","
            
    Stars:
Leon Annor, 
Bethany Antonia, 
Richard Armitage, 
Daniel Francis
",,,
3099,Edha,(2018),"
Drama            ",4.8,"
The life of a successful designer and single mother turns upside down when she meets a mysterious man. A mixture of vengeance, passion and dark secrets looms.","
            
    Stars:
Brian Beacock, 
Andrés Velencoso, 
Heinz K. Krattiger, 
Ramiro Vayo
",603,40.0,
2894,Casting JonBenet,(2017),"
Documentary, Crime, Drama            ",6.1,"
In the months following the unsolved murder of 6-year-old beauty queen JonBenet Ramsey, responses were elicited from her Colorado hometown community, creating a work of art from the collective memories and mythologies the crime inspired.","
    Director:
Kitty Green
| 
    Stars:
Hannah Cagwin, 
Aeona Cruz, 
Liv Bagley, 
Shylee Sagle
","5,171",80.0,
1514,The Indian Detective,(2017),"
Comedy, Crime, Drama            ",6.5,"
A Toronto police officer investigates a murder while visiting his father in India.","
            
    Stars:
Russell Peters, 
Anupam Kher, 
Christina Cole, 
Mishqah Parthiephal
","2,906",44.0,
5106,Blood Brother,(2013),"
Documentary            ",8.3,"
Documentarian visits best friend in India to see the mutual unconditional love that keeps his buddy bonded to a village hostel housing AIDS-afflicted children.","
    Director:
Steve Hoover
| 
    Stars:
Rocky Braat, 
Steve Hoover, 
Anitha, 
Devi
","1,618",92.0,$0.12M
6836, Mighty Little Bheem,(2019– ),"
Animation, Short, Adventure            ",9.0,"
Add a Plot
","
    Directors:
Rajiv Chilaka, 
Krishna Mohan Chintapatla
",6,,
4759,Freedom,(2021– ),"
Drama            ",,"
Add a Plot
","
            
    Stars:
Huma Qureshi, 
Naseeruddin Shah, 
Zoya Hussain, 
Kalki Koechlin
",,,
7420, Julie and the Phantoms,(2020– ),"
Comedy, Drama, Family            ",9.1,"
Julie rehearses with Nick - while daydreaming about Luke. Alex wonders why Willie's been acting so weird. The band plays a party at Julie's house.","
    Director:
Kabir Akhtar
| 
    Stars:
Madison Reyes, 
Charlie Gillespie, 
Owen Joyner, 
Jeremy Shada
",429,27.0,
2691,Paradise Beach,(2019),"
Action, Crime, Drama            ",4.5,"
A team of former robbers arrived at Paradise: Phuket, southern Thailand. Until the day when the devil arrives: Mehdi, sentenced to 15 years in prison during the robbery, comes to recover his share of the cake.","
    Director:
Xavier Durringer
| 
    Stars:
Sami Bouajila, 
Tewfik Jallab, 
Mélanie Doutey, 
Hugo Becker
","1,948",93.0,
9199, Power Rangers: Dino Fury,(2021),"
Action, Adventure, Comedy            ",,"
Add a Plot
","
            
    Stars:
Russell Curry, 
Hunter Deno, 
Kainalu Moya, 
Tessa Rao
",,21.0,
383,Dead Poets Society,(1989),"
Comedy, Drama            ",8.1,"
Maverick teacher John Keating uses poetry to embolden his boarding school students to new heights of self-expression.","
    Director:
Peter Weir
| 
    Stars:
Robin Williams, 
Robert Sean Leonard, 
Ethan Hawke, 
Josh Charles
","443,357",128.0,$95.86M
6347,Temporada de Verão,,"
Drama            ",,"
Add a Plot
","
",,,
2644,Musarañas,(2014),"
Drama, Horror, Thriller            ",6.7,"
1950s Madrid: The agoraphobic Montse raised her now 18 y.o. kid sister. The upstairs neighbor falls down the stairs and breaks a leg. The crazy Montse takes him in.","
    Directors:
Juanfer Andrés, 
Esteban Roel
| 
    Stars:
Macarena Gómez, 
Nadia de Santiago, 
Hugo Silva, 
Luis Tosar
","6,598",91.0,
882,"Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni",(1997),"
Animation, Action, Drama            ",8.1,"
Concurrent theatrical ending of the TV series Shin seiki evangerion (1995).","
    Directors:
Hideaki Anno, 
Kazuya Tsurumaki
| 
    Stars:
Megumi Ogata, 
Megumi Hayashibara, 
Yûko Miyamura, 
Kotono Mitsuishi
","43,888",87.0,
6415,Arango y Sanint: Ríase el show,(2018 TV Special),"
Comedy            ",4.0,"
Add a Plot
","
    Directors:
Raúl Campos, 
Jan Suter
| 
    Stars:
Julián Arango, 
Antonio Sanint
",40,,
705,Staged,(2020–2021),"
Comedy, Drama            ",8.6,"
David Tennant and Michael Sheen star as two actors whose West End play has been put on hold due to Covid-19, but whose director has persuaded them to carry on rehearsing online.","
            
    Stars:
Michael Sheen, 
David Tennant, 
Georgia Tennant, 
Anna Lundberg
","5,037",22.0,
866,3%,(2016–2020),"
Action, Drama, Sci-Fi            ",7.4,"
A post-apocalyptic thriller set in near-future Brazil, where a select few are allowed to join a privileged society after undergoing an intense and competitive process.","
            
    Stars:
Bianca Comparato, 
Vaneza Oliveira, 
Rodolfo Valente, 
Zezé Motta
","22,943",49.0,
2385,El Reino,(2021– ),"
Crime, Drama            ",,"
After his running mate's murder, a controversial televangelist becomes Argentina's presidential candidate. But nothing about him is as holy as he seems.","
            
    Stars:
Victoria Almeida, 
Patricio Aramburu, 
Chino Darín, 
Nancy Dupláa
",,,
3165,Untitled Ersan Kuneri Project,,"
Comedy            ",,"
The story of erotic film producer and director, Ersan Kuneri, in the 70s and 80s.","
            
    Stars:
Zafer Algöz, 
Merve Dizdar, 
Uraz Kaygilaroglu, 
Ezgi Mola
",,,
7249, Midnight Mass,(2021– ),"
Drama, Horror, Mystery            ",,"
Add a Plot
","
    Director:
Mike Flanagan
| 
    Stars:
Annabeth Gish, 
Henry Thomas, 
Kate Siegel, 
Zach Gilford
",,,
5462,Escape from Hat,(2022),"
Animation, Adventure, Comedy            ",,"
A desperate rabbit rallies an unexpected band of allies to help him escape from inside a magician's hat and return to the human boy he loves.","
    Director:
Mark Osborne
",,,
6201,Kalbi Dalili,(2013),"
Comedy            ",3.2,"
A comedy about a cop from southern Egypt, he is transferred to Alexandria where he tries to adjust to the new different culture.","
    Director:
Ismail Farouk
| 
    Stars:
Hasan Abdulfattah, 
Husain Abu-Haggag, 
Ahlam Al Greetly, 
Ragaa Al-Gidawy
",58,99.0,
3648,Indiscretion,(2016),"
Crime, Drama, Romance            ",4.9,"
A married woman's affair comes back to haunt her when her obsessed lover infiltrates every part of her life.","
    Director:
John Stewart Muller
| 
    Stars:
Mira Sorvino, 
Cary Elwes, 
Christopher Backus, 
Katherine McNamara
",984,99.0,
9058, Undercover,(2019– ),"
Crime, Drama, Thriller            ",7.2,"
Bob sets up a meeting between the Berger brothers and a rebel leader. Polly protects her father by lying about her encounter with Ferry's henchman.","
    Director:
Joe Fria
| 
    Stars:
Tom Waes, 
Ruth Becquart, 
Wim Willaert, 
Sebastien Dewaele
",236,50.0,
6064,U-Prince: The Badass Baker,(2016),"
Romance            ",7.5,"
A messy writer who loves food must room with a talented baker due to unfortunate events. Will they ever get along?","
            
    Stars:
Korawit Boonsri, 
Charada Imraporn, 
Chatchawit Techarukpong
",22,60.0,
4837,Up North,(2018),"
Drama            ",5.6,"
Up North explores love, friendship, and family politics, all of which collide when the rebellious young scion of a wealthy family is sent away to National Service in Northern Nigeria. ...                See full summary »
","
    Director:
Tope Oshin
| 
    Stars:
Adzi Adamu, 
Rekiya Attah, 
Nafeesa Butu, 
Michelle Dede
",130,99.0,
4250,The Bellhop,,"
Action            ",,"
Plot unknown.","
    Director:
Jonathan Eusebio
| 
    Star:
Iko Uwais
",,,
7791, Super Monsters,(2017– ),"
Animation, Adventure, Comedy            ",4.8,"
It's Christmas Eve in Pitchfork Pines, and the Super Monsters are joining forces to deck the halls, find Santa's missing reindeer and save the holiday.","
            
    Stars:
Gigi Saul Guerrero, 
Elyse Maloway
",61,23.0,
9072," Bom Dia, Verônica",(2020– ),"
Crime, Drama, Mystery            ",8.0,"
Brandao burns Janete and abducts Carvana. Veronica reaches Brandao's ranch. Brandao kills Carvana. Veronica burns down the basement, killing Brandao. She spreads the rumor that she too was charred, and becomes Janete, and a vigilante.","
    Directors:
Rog de Souza, 
José Henrique Fonseca, 
Izabel Jaguaribe
| 
    Stars:
Tainá Müller, 
Camila Morgado, 
Eduardo Moscovis, 
Antônio Grassi
",123,,
3538,Bon Cop Bad Cop 2,(2017),"
Action, Comedy, Crime            ",6.7,"
A francophone S.Q. officer and an anglophone O.P.P officer reunite to investigate a large car theft ring led by an Italian mobster.","
    Director:
Alain Desrochers
| 
    Stars:
Colm Feore, 
Patrick Huard, 
Marc Beaupré, 
Noam Jenkins
","3,956",126.0,
8732, Kipo and the Age of Wonderbeasts,(2020),"
Animation, Action, Adventure            ",8.1,"
Kipo and the gang embark on a risky mission Cappuccino's Mute brunch spot and reconnect with an old frenemy. But will they all end up on the menu?","
    Director:
Matt Ahrens
| 
    Stars:
Karen Fukuhara, 
Sydney Mikayla, 
Deon Cole, 
Coy Stewart
",110,,
5854,LEGO Ninjago: Masters of Spinjitzu: Happy Birthday to You!,(2017 TV Special),"
Animation, Short, Action            ",5.9,"
LEGO Ninjago heroes Kai, Zane, Jay and Cole want to wish you a happy birthday, but they're going to need all their Spinjitzu skills to do it.","
",10,1.0,
2649,Find Me in Your Memory,(2020– ),"
Fantasy, Mystery, Romance            ",7.4,"
A love story between a man who remembers every second of his life and a woman who forgot her painful past.","
            
    Stars:
Dong-wook Kim, 
Moon Ga-young, 
Seul-gi Kim, 
Jong-Hoon Yoon
",492,35.0,
8888, Transformers: War for Cybertron,(2020–2021),"
Animation, Action, Adventure            ",7.5,"
Believing the Allspark destroyed, Megatron plans to flee the dying planet - but at great cost. Elita's plan to free some prisoners hits a snag.","
    Directors:
Takashi Kamei, 
Koji
| 
    Stars:
Jason Marnocha, 
Linsay Rousseau, 
Todd Haberkorn, 
Frank Todaro
",123,24.0,
4891,Country Ever After,(2020– ),"
Music, Reality-TV            ",6.5,"
Country singer Coffey Anderson and his hip-hop dancer wife Criscilla as they raise their children and navigate their opposite country vs. city perspectives of life and parenting.","
            
    Stars:
Coffey Anderson, 
Criscilla Anderson, 
Elliot Schiff, 
Kelly Sweeney
",141,,
2701,Into the Inferno,(2016),"
Documentary            ",7.2,"
An exploration of active volcanoes around the world.","
    Director:
Werner Herzog
| 
    Stars:
Werner Herzog, 
Clive Oppenheimer, 
Maurice Krafft, 
Kampiro Kayrento
","7,942",104.0,
8508, Avatar: The Last Airbender,(2005–2008),"
Animation, Action, Adventure            ",9.5,"
Aang awakes on a mysterious island and confronts his past lives for advice on how to stop the Fire Lord without killing him. The rest of the group searches for Aang.","
    Director:
Giancarlo Volpe
| 
    Stars:
Zach Tyler, 
Mae Whitman, 
Jack De Sena, 
Michaela Jill Murphy
","3,845",92.0,
5573,Rhys Nicholson: Live at the Athenaeum,(2020 TV Special),"
Comedy            ",7.7,"
Add a Plot
","
    Director:
Toby Parkinson
| 
    Stars:
Rhys Nicholson, 
Geraldine Hickey
",215,65.0,
8292, Johnny Test,(2005– ),"
Animation, Action, Adventure            ",5.9,"
Trying to improve on human evolution, the girls revisit their ""extra arms"" theory and, of course, test it on Johnny.Johnny & Dukey are wondering if there's life in space.","
    Director:
Larry Jacobs
| 
    Stars:
James Arnold Taylor, 
Louis Chirillo, 
Maryke Hendrikse, 
Ashleigh Ball
",26,23.0,
9854, Inside Man,,"
Drama, Mystery, Thriller            ",,"
Add a Plot
","
    Director:
Paul McGuigan
| 
    Stars:
David Tennant, 
Stanley Tucci, 
Dolly Wells, 
Lydia West
",,,
861,Giri/Haji,(2019),"
Crime, Drama, Mystery            ",7.9,"
A detective from Tokyo scours London for his missing brother, who's been involved with the Yakuza and accused of murder.","
            
    Stars:
Takehiro Hira, 
Sophia Brown, 
Charlie Creed-Miles, 
Jamie Draven
","11,847",461.0,
9607, Formula 1: Drive to Survive,(2019– ),"
Documentary, Sport            ",8.6,"
Pierre Gasly's performances have been outstanding at Alpha Tauri, with the climax being his sensational win in Monza. On the other hand, Alex Albon's recent results have not been ...                See full summary »
","
            
    Stars:
Alexander Albon, 
Valtteri Bottas, 
Will Buxton, 
Pierre Gasly
",646,37.0,
9009, Buddi,(2020– ),"
Animation            ",,"
With kindness, curiosity and childlike wonder, five best friends explore their colourful world and find the extraordinary in everyday things.","
    Directors:
Robert Milne, 
Karen Ullmann, 
Jason Jameson
| 
    Stars:
Greta Jameson, 
Ralf Jameson, 
Clementine Laikin, 
Felix Laikin
",,,
9516, Post Mortem: No One Dies in Skarnes,(2021– ),"
Comedy, Drama, Thriller            ",,"
Add a Plot
","
    Director:
Petter Holmsen
",,,
6427,Bruno Motta: O Show do Ano,(2011 TV Special),"
Comedy            ",,"
Add a Plot
","
    Director:
Rodrigo Fernandes
| 
    Star:
Bruno Motta
",,59.0,
8771, Rádio Coisa Mais Linda,(2020),,,"
Add a Plot
","
    Director:
Caito Ortiz
| 
    Stars:
Maria Casadevall, 
Pathy Dejesus, 
Mel Lisboa, 
Larissa Nunes
",,,
2985,Chopsticks,(2019),"
Comedy, Drama            ",6.5,"
A gifted but insecure woman is in for a transformative experience when she enlists an enigmatic con to help recover her stolen car from a Mumbai thug.","
    Director:
Sachin Yardi
| 
    Stars:
Abhay Deol, 
Mithila Palkar, 
Vijay Raaz, 
Achint Kaur
","4,382",100.0,
4782,The Culture High,(2014),"
Documentary, News            ",8.2,"
Scours the deep-seated roots of this morally induced Marijuana campaign and reveal the fascinating path it has taken to get to where it is today.","
    Director:
Brett Harvey
| 
    Stars:
Joe Rogan, 
Snoop Dogg, 
Ronald Reagan, 
Wiz Khalifa
","3,633",120.0,
8592, Trailer Park Boys: The Animated Series,(2019–2020),"
Animation, Comedy            ",8.0,"
The viral video cash-in is on. Ricky kidnaps a rank clown for Mo's birthday party. But when the bozo bails, Cory and Randy step up as party starters.","
    Directors:
Norm Hiscock, 
Gary Howsam, 
Mike Smith, 
John Paul Tremblay, 
Robb Wells
| 
    Stars:
John Paul Tremblay, 
Robb Wells, 
Mike Smith, 
Patrick Roach
",89,26.0,
9808, Katla,(2021– ),"
Drama, Mystery, Sci-Fi            ",7.4,"
After receiving a call from her supposedly dead son, Rakel goes to Katla and meets Darri and the boy. The sisters investigate the shed on the glacier where Asa was first spotted.","
    Director:
Thora Hilmarsdottir
| 
    Stars:
Guðrún Ýr Eyfjörð, 
Íris Tanja Flygenring, 
Ingvar Sigurdsson, 
Aliette Opheim
",302,41.0,
4929,Meet the Mormons,(2014),"
Documentary            ",6.8,"
Meet the Mormons examines the very diverse lives of six devout members of the Church of Jesus Christ of Latter-day Saints. Filmed on location and across the globe, Meet the Mormons takes ...                See full summary »
","
    Director:
Blair Treu
| 
    Stars:
Jermaine Sullivan, 
Ken Niumatalolo, 
Carolina Muñoz Marin, 
Bishnu Adhikari
","1,973",78.0,$5.88M
7173, Power Rangers Beast Morphers,(2019–2020),"
Action, Adventure, Drama            ",8.2,"
Ravi must face one of his worst fears when it interferes with his Ranger duties.","
    Director:
Oliver Driver
| 
    Stars:
Rorrie D. Travis, 
Jasmeet Baduwalia, 
Jacqueline Scislowski, 
Abraham Rodriguez
",30,,
2272,Crazyhead,(2016),"
Comedy, Horror, Sci-Fi            ",7.3,"
Amy and Raquel attempt to navigate their way through the choppy waters of their early twenties whilst simultaneously kicking the ass of some seriously gnarly demons. What could possibly go wrong?","
            
    Stars:
Cara Theobold, 
Susan Wokoma, 
Lewis Reeves, 
Tony Curran
","4,613",60.0,
3259,Wilbur Wants to Kill Himself,(2002),"
Comedy, Drama, Romance            ",6.8,"
The chronically suicidal Wilbur and his good-hearted big brother Harbour are in their thirties, when their father dies, leaving them with nothing but a worn down second-hand bookshop in Glasgow.","
    Director:
Lone Scherfig
| 
    Stars:
Jamie Sives, 
Adrian Rawlins, 
Shirley Henderson, 
Lisa McKinlay
","7,724",111.0,$0.23M
1225,Planes,(2013),"
Animation, Adventure, Comedy            ",5.7,"
A cropdusting plane with a fear of heights lives his dream of competing in a famous around-the-world aerial race.","
    Director:
Klay Hall
| 
    Stars:
Carlos Alazraqui, 
Dane Cook, 
Stacy Keach, 
Brad Garrett
","43,335",91.0,$90.29M
768,Takers,(2010),"
Action, Crime, Thriller            ",6.2,"
A group of bank robbers find their multi-million dollar plan interrupted by a hard-boiled detective.","
    Director:
John Luessenhop
| 
    Stars:
Chris Brown, 
Hayden Christensen, 
Matt Dillon, 
Michael Ealy
","59,882",107.0,$57.74M
2486,Uisa Yohan,(2019– ),"
Drama, Mystery, Romance            ",8.2,"
In a refreshing take on the genre, ""Doctor John"" will portray the doctors' search for the cause of their patients' mysterious pain as a thrilling chase, almost like a detective hunting down the perpetrator behind an unsolved crime.","
            
    Stars:
Seong Ji, 
Se-yeong Lee, 
Hwang Hee, 
Min-a Jeong
",857,35.0,
9875, Bee and PuppyCat,(2013– ),"
Animation, Short, Action            ",,"
Add a Plot
","
",,,
167,The Mitchells vs the Machines,(2021),"
Animation, Adventure, Comedy            ",7.7,"
A quirky, dysfunctional family's road trip is upended when they find themselves in the middle of the robot apocalypse and suddenly become humanity's unlikeliest last hope.","
    Directors:
Michael Rianda, 
Jeff Rowe
| 
    Stars:
Abbi Jacobson, 
Danny McBride, 
Maya Rudolph, 
Michael Rianda
","69,482",113.0,
4607,Small Shots,(2017),"
Comedy            ",7.2,"
Short episode series about two actors trying to break through in Hollywood.","
            
    Stars:
Jeremy Luke, 
Joseph Russo, 
DJ Lubel, 
Caitlin Thompson
",116,,
2685,Suzumiya Haruhi no shôshitsu,(2010),"
Animation, Drama, Family            ",8.1,"
On Dec.16, 5 friends in SOS Brigade (high school club) plan an Xmas party. On Dec.18, Haruhi +1 are missing and Kyon's 2 other friends don't know about the club.","
    Directors:
Tatsuya Ishihara, 
Yasuhiro Takemoto
| 
    Stars:
Aya Hirano, 
Tomokazu Sugita, 
Minori Chihara, 
Yûko Gotô
","6,660",162.0,
4869,ID-0,(2017),"
Animation, Action, Adventure            ",6.1,"
In the midst of a field exercise operating I-Machines, Alliance Academy student Maya Mikuri is thrown into an entirely different kind of adventure.","
            
    Stars:
Tony Azzolino, 
Reba Buhr, 
Christine Marie Cabanos, 
Douglas Cavum
",287,24.0,
1166,Raketsonyeondan,(2021– ),"
Comedy, Drama, Sport            ",1.1,"
A city kid is brought to the countryside by his father's new coaching gig; reviving a ragtag middle school badminton team on the brink of extinction.","
            
    Stars:
Kim Sang-kyung, 
Na-ra Oh, 
Tang Joon-sang, 
Sang-Yeon Son
","25,629",80.0,
4663,Ask the Doctor,(2017– ),"
Documentary            ",6.6,"
Ask the Doctor addresses the latest in medical treatments and the future of health care as we know it. From how to treat the common cold to the future of genetics, our medical experts ...                See full summary »
","
            
    Stars:
Sandro Demaio, 
Shalin Naik, 
Renee Lim, 
Caroline West
",261,28.0,
2728,Flint Town,(2018),"
Documentary, Crime            ",7.9,"
Documentary following the police department in Flint, Michigan as they struggle with dwindling resources and crumbling infrastructure in a community crippled by violence and a contaminated water crisis.","
            
    Stars:
Tim Johnson, 
Bridgette Balasko, 
Robert Frost, 
Dion Reed
","3,407",45.0,
5676,The Warmth of Other Suns,,"
Drama            ",,"
The story of the decades long migration of African Americans fleeing the South for a better life.","
",,,
7768, The Salisbury Poisonings,(2020),"
Drama, History, Thriller            ",7.6,"
4 March 2018. Emergency services descend on Salisbury's city centre where they find Sergei and Yulia Skripal unconscious on a park bench.","
    Director:
Saul Dibb
| 
    Stars:
Sophia Ally, 
MyAnna Buring, 
Wayne Swann, 
Jill Winternitz
",234,56.0,
433,Firefly Lane,(2021– ),"
Drama, Romance            ",7.4,"
Tully and Kate support each other through good times and bad with an unbreakable bond that carries them from their teens to their forties.","
            
    Stars:
Katherine Heigl, 
Sarah Chalke, 
Ben Lawson, 
Ali Skovbye
","16,674",,
2083,Operation Avalanche,(2016),"
Drama, Mystery, Thriller            ",6.1,"
In 1967, four undercover CIA agents were sent to NASA posing as a documentary film crew. What they discovered led to one of the biggest conspiracies in American history.","
    Director:
Matt Johnson
| 
    Stars:
Matt Johnson, 
Owen Williams, 
Andrew Appelle, 
Jared Raab
","6,983",94.0,$0.06M
8411, El desorden que dejas,(2020),"
Crime, Drama, Mystery            ",7.0,"
Roi decides to do some investigating of his own. Raquel starts turning to an unlikely source for comfort. Iago continues to seek attention from Viruca.","
    Director:
Roger Gual
| 
    Stars:
Inma Cuesta, 
Bárbara Lennie, 
Tamar Novas, 
Arón Piper
",153,42.0,
243,Elementary,(2012–2019),"
Crime, Drama, Mystery            ",7.9,"
A modern take on the cases of Sherlock Holmes, with the detective now living in New York City.","
            
    Stars:
Jonny Lee Miller, 
Lucy Liu, 
Aidan Quinn, 
Jon Michael Hill
","103,707",60.0,
9046, Mighty Little Bheem,(2019– ),"
Animation, Short, Adventure            ",,"
Add a Plot
","
",,,
8105, Fauda,(2015– ),"
Action, Drama, Thriller            ",8.3,"
Doron is fearful for Bashar, who disappears. An operation to find the Hamas terrorists ends with bad results. Bashar, who doesn't know what to do, asks help from his father.","
    Director:
Rotem Shamir
| 
    Stars:
Lior Raz, 
Ala Dakka, 
Itzik Cohen, 
Yaakov Zada Daniel
",257,44.0,
1871,Blue Mountain State: The Rise of Thadland,(2016),"
Comedy, Sport            ",5.7,"
When the Dean of Blue Mountain State threatens to sell the Goat House, Alex throws Thad the party of his dreams in an effort to get him to buy it.","
    Director:
Lev L. Spiro
| 
    Stars:
Alan Ritchson, 
Darin Brooks, 
James Cade, 
Rob Ramsay
","15,091",90.0,
9650, True Story,(III),"
Comedy, Drama            ",,"
Add a Plot
","
    Director:
Stephen Williams
| 
    Stars:
Kevin Hart, 
Wesley Snipes, 
Theo Rossi, 
William Catlett
",,,
8400, The Protector,(2018–2020),"
Action, Fantasy, Sci-Fi            ",7.5,"
A mysterious symbol offers Hakan a clue as he scrambles to uncover Vizier's identity, but his omnipresent foe stays a step ahead.","
    Director:
Burcu Alptekin
| 
    Stars:
Çagatay Ulusoy, 
Hazar Ergüçlü, 
Okan Yalabik, 
Burçin Terzioglu
",305,,
8357, Painkiller,(I),"
Crime, Drama            ",,"
Add a Plot
","
    Director:
Peter Berg
",,,
